value_h,rank_h,pts_last3_h,value_a,rank_a,pts_last3_a,result,difference,score,1_home_win,2_draw,3_away_win
0.739,0.15,4,0.205,0.25,3,1,2,"""3-3",,,
0.114,0.55,4,0.398,0.75,5,2,0,"""0-0""",,,
0.678,0.125,4,0.084,0.95,5,1,3,"""3-0""",,,
0.609,0.571,4,0.208,0.333,6,1,1,"""4-1""",,,
0.466,0.667,2,0.431,0.292,6,3,-4,"""2-6""",,,
0.325,0.063,3,0.048,0.15,9,1,2,"""3-1""",,,
0.1,0.444,1,0.093,0.7,9,2,0,"""1-1""",,,
0.66,0.05,1,0.19,0.6,7,1,1,"""3-2""",,,
0.545,0.3,2,0.462,0.5,7,1,1,"""1-0""",,,
0.427,0.188,9,0.084,0.95,5,1,3,"""7-0""",,,
0.336,0.25,7,0.642,0.45,7,1,0,"""2-2""",,,
0.346,0.889,3,0.348,0.438,1,3,-1,"""0-1""",,,
0.867,0.889,6,0.108,0.0625,4,3,-1,"""1-2""",,,
0.249,0.667,6,0.431,0.167,6,1,1,"""2-1""",,,
0.66,0.136,4,0.172,0.85,2,1,1,"""1-0""",,,
0.341,0.75,0,0.072,0.8,2,3,-2,"""0-2""",,,
1.0,0.071,2,0.921,0.15,5,2,0,"""2-2""",,,
0.612,0.35,5,0.815,0.455,3,3,-2,"""1-3""",,,
0.418,0.35,4,0.882,0.438,7,3,-1,"""1-0""",,,
0.418,0.071,5,0.092,0.4,9,1,2,"""2-6""",,,
0.381,0.313,9,0.132,0.5,3,1,4,"""5-1""",,,
0.501,0.278,1,0.165,0.5,1,1,2,"""1-3""",,,
0.237,0.15,9,0.165,0.95,7,3,-1,"""1-2""",,,
0.444,0.214,2,0.343,0.111,1,3,0,"""0-1""",,,
0.325,0.722,7,0.133,0.5,1,2,0,"""1-1""",,,
0.578,0.071,3,0.435,0.25,9,3,1,"""2-1""",,,
0.184,0.417,4,0.609,0.167,6,3,-3,"""0-3""",,,
0.265,0.667,6,0.398,1.0,1,1,3,"""3-0""",,,
0.381,0.444,3,0.398,0.7,1,2,0,"""1-1""",,,
0.58,0.125,2,0.546,0.188,6,1,2,"""4-3""",,,
0.381,0.722,5,0.172,0.188,3,1,2,"""3-1""",,,
0.258,0.85,2,0.108,0.25,9,1,1,"""2-0""",,,
0.155,0.5,3,0.566,0.833,7,2,0,"""1-1""",,,
0.743,0.636,5,0.815,0.2,4,3,-2,"""1-3""",,,
0.266,0.65,2,0.462,0.1,9,1,-4,"""3-2""",,,
0.764,0.25,4,0.203,0.5,6,1,1,"""1-0""",,,
0.199,0.227,1,0.412,0.722,6,2,0,"""1-1""",,,
0.098,0.5,4,0.17,0.5,5,1,1,"""1-0""",,,
0.108,0.15,6,0.097,0.4,6,1,1,"""4-3""",,,
0.882,0.125,7,0.165,0.688,5,1,3,"""3-0""",,,
0.098,0.4,6,0.475,0.2,4,2,0,"""0-0""",,,
0.203,0.611,7,0.387,0.35,3,2,0,"""1-1""",,,
0.038,0.25,4,0.223,0.3,7,1,-1,"""2-2""",,,
0.108,0.278,4,0.219,0.75,7,1,1,"""2-1""",,,
0.226,0.889,0,0.126,0.8,2,3,-2,"""2-1""",,,
0.266,0.4,2,1.0,0.1,9,3,-4,"""0-1""",,,
0.226,0.05,4,0.406,0.4,7,1,1,"""0-1""",,,
0.273,0.85,7,0.435,0.65,9,3,-1,"""0-2""",,,
0.223,0.75,2,0.139,0.278,7,2,0,"""2-2""",,,
0.111,0.8,1,0.786,0.333,6,1,2,"""4-0""",,,
0.318,0.15,9,0.132,0.55,3,3,3,"""3-0""",,,
0.092,0.625,0,1.0,0.25,4,3,-2,"""0-1""",,,
0.381,0.75,2,0.211,0.071,9,1,1,"""1-0""",,,
0.237,0.15,6,0.094,0.111,6,3,2,"""4-2""",,,
0.223,0.3,1,0.271,0.75,6,1,2,"""3-1""",,,
0.345,0.125,4,0.084,0.688,5,1,3,"""3-0""",,,
0.362,0.625,6,0.207,0.0625,9,3,1,"""0-1""",,,
0.06,0.15,5,0.051,0.591,3,3,2,"""2-0""",,,
0.042,0.417,4,0.989,0.167,6,3,-3,"""0-3""",,,
0.83,0.85,2,0.064,0.45,7,2,0,"""2-2""",,,
0.961,0.05,9,0.172,0.45,7,1,1,"""3-2""",,,
1.0,0.1,9,0.268,0.55,3,1,4,"""5-1""",,,
0.133,0.15,4,0.084,0.6,5,2,3,"""3-0""",,,
0.208,0.65,0,0.269,0.25,2,3,-2,"""0-2""",,,
1.0,0.5,6,0.218,0.125,7,2,0,"""0-0""",,,
0.318,1.0,7,0.795,1.0,7,3,-1,"""1-2""",,,
0.501,0.85,3,0.488,0.7,7,1,1,"""0-4""",,,
0.226,0.65,4,0.213,0.1,3,2,0,"""1-1""",,,
0.42,0.611,5,0.213,0.722,4,2,0,"""1-1""",,,
0.138,0.65,4,0.108,0.95,4,1,3,"""3-0""",,,
0.158,0.889,4,0.084,0.5,7,1,1,"""0-1""",,,
0.454,0.9,3,0.203,0.1,7,1,1,"""3-2""",,,
0.117,0.944,0,1.0,0.042,6,3,-3,"""0-3""",,,
0.509,0.667,6,0.044,1.0,4,2,0,"""0-0""",,,
0.114,0.071,2,0.731,0.3,1,2,0,"""1-1""",,,
0.258,0.5,4,0.535,0.083,7,1,-2,"""0-2""",,,
0.343,0.5,7,0.752,0.778,3,2,0,"""0-0""",,,
0.237,0.15,7,0.125,0.4,0,1,2,"""2-0""",,,
0.412,0.3,2,0.272,0.7,9,2,0,"""1-1""",,,
0.184,0.6,0,0.042,0.1,9,3,-2,"""3-3",,,
0.045,0.607,2,0.549,0.6,1,3,-1,"""0-1""",,,
0.162,0.15,4,0.315,0.636,9,1,1,"""1-0""",,,
0.543,0.25,4,0.223,0.4,4,1,2,"""1-1""",,,
0.301,0.615,1,0.281,0.5,4,2,0,"""4-1""",,,
0.162,0.222,3,0.849,0.3,1,2,0,"""0-0""",,,
0.123,0.625,0,1.0,0.1,9,3,0,"""1-4""",,,
0.343,0.4,4,0.272,0.8,9,2,0,"""1-1""",,,
0.578,0.65,2,0.882,0.5,9,1,-1,"""0-1""",,,
0.162,0.2,6,0.075,0.563,6,1,1,"""2-1""",,,
0.133,0.591,2,0.254,0.35,4,1,2,"""2-0""",,,
0.518,0.9,1,0.207,0.05,7,1,1,"""2-1""",,,
0.173,0.708,0,0.633,0.278,5,2,0,"""2-2""",,,
0.06,0.6,4,0.165,0.4,4,1,3,"""4-0""",,,
0.123,0.611,0,0.633,0.3,2,1,1,"""1-1""",,,
0.359,0.563,6,0.882,0.6,0,3,-1,"""0-1""",,,
0.743,0.35,5,0.344,0.455,3,3,-2,"""1-3""",,,
0.527,0.563,3,0.104,0.111,0,1,2,"""2-0""",,,
0.092,0.25,4,0.489,0.1,3,3,0,"""2-2""",,,
0.44,0.5,7,0.072,0.6,9,3,-1,"""1-2""",,,
0.731,0.722,5,0.505,0.2,9,2,0,"""0-4""",,,
0.266,0.65,2,1.0,0.1,9,3,-4,"""2-6""",,,
0.265,0.6,6,0.126,0.8,2,3,1,"""0-2""",,,
0.272,0.15,7,0.249,0.95,0,1,2,"""2-0""",,,
0.612,1.0,6,0.275,0.4,3,3,-2,"""0-2""",,,
0.466,0.444,4,0.044,0.833,4,1,3,"""3-0""",,,
1.0,0.05,9,0.165,0.417,7,1,1,"""0-0""",,,
0.807,0.15,4,0.208,0.95,6,3,2,"""4-2""",,,
0.065,0.1,0,0.066,0.5,3,2,0,"""1-1""",,,
0.83,0.25,7,1.0,0.083,9,2,0,"""1-1""",,,
0.382,0.7,5,0.397,0.45,4,2,0,"""1-1""",,,
0.962,0.833,4,0.366,0.5,3,1,7,"""4-2""",,,
0.06,0.167,1,0.541,0.444,6,1,1,"""2-1""",,,
0.237,0.278,4,0.044,0.833,3,1,3,"""4-1""",,,
0.223,0.85,7,0.08,0.55,7,1,0,"""1-1""",,,
0.06,0.25,2,0.435,0.65,4,2,0,"""1-1""",,,
0.173,0.688,2,0.133,0.1,2,3,-1,"""1-2""",,,
0.739,0.8,4,0.326,0.55,7,1,1,"""0-0""",,,
0.527,0.5,1,0.072,0.778,4,2,0,"""2-2""",,,
0.427,0.25,4,0.075,0.15,7,1,1,"""1-0""",,,
0.381,0.909,2,0.093,0.3,1,2,0,"""1-1""",,,
0.321,0.444,4,0.412,0.429,1,1,1,"""4-1""",,,
0.374,0.15,4,0.163,0.45,3,3,-1,"""1-2""",,,
0.5,0.25,4,0.573,0.1,7,1,1,"""1-0""",,,
0.102,0.05,6,0.249,1.0,5,2,-1,"""1-1""",,,
0.278,0.889,4,0.522,0.1,6,1,-1,"""2-1""",,,
0.092,0.6,7,0.092,0.455,2,3,-2,"""0-2""",,,
0.304,0.3,2,0.248,0.417,6,1,1,"""1-0""",,,
0.249,0.75,3,1.0,0.25,2,1,1,"""1-0""",,,
0.961,0.05,9,0.1,0.45,7,1,5,"""6-1""",,,
0.301,0.25,4,0.989,0.5,6,3,-2,"""0-1""",,,
0.961,0.05,9,0.1,0.45,7,2,1,"""6-1""",,,
0.278,1.0,0,0.066,0.1,9,3,0,"""1-1""",,,
0.249,0.85,4,0.114,0.5,3,1,2,"""2-2""",,,
0.065,0.909,3,0.202,0.409,9,2,0,"""1-1""",,,
0.545,0.6,4,0.566,0.1,3,3,-2,"""1-1""",,,
0.455,0.889,0,0.853,0.083,3,3,-1,"""0-1""",,,
0.789,0.5,7,0.235,0.2,4,2,-2,"""1-3""",,,
0.359,0.429,2,0.069,0.231,0,3,-1,"""0-1""",,,
0.418,0.6,4,0.084,0.85,5,1,7,"""7-0""",,,
0.66,0.615,3,0.402,0.444,4,1,1,"""2-1""",,,
0.237,0.4,7,0.489,0.95,3,1,2,"""0-1""",,,
0.243,0.278,6,0.549,1.0,5,1,3,"""3-0""",,,
0.035,0.333,4,1.0,0.3,9,1,1,"""1-1""",,,
0.612,0.35,5,0.344,0.455,4,3,-2,"""1-3""",,,
0.362,0.65,4,0.962,0.5,6,1,1,"""1-0""",,,
0.509,0.444,5,0.715,0.15,4,2,0,"""0-0""",,,
0.578,0.15,6,0.051,1.0,5,1,0,"""0-0""",,,
1.0,0.25,0,0.219,0.5,7,1,1,"""2-1""",,,
0.346,0.6,4,0.795,1.0,4,1,1,"""0-0""",,,
0.584,0.8,1,0.402,0.85,3,1,-2,"""0-2""",,,
0.054,0.4,4,0.882,0.6,7,3,-2,"""0-2""",,,
0.362,0.75,2,0.462,0.417,9,1,1,"""1-0""",,,
0.13,0.75,2,1.0,0.1,9,3,-2,"""0-2""",,,
0.117,0.95,2,0.072,0.25,4,1,7,"""2-2""",,,
0.162,0.8,3,0.042,0.5,7,1,1,"""3-2""",,,
0.431,0.722,1,0.122,0.1,4,2,0,"""0-0""",,,
0.597,0.889,1,0.282,0.563,6,1,1,"""2-1""",,,
0.237,0.571,4,0.565,0.1,3,3,-1,"""1-2""",,,
0.578,0.889,6,0.051,0.5,7,1,1,"""2-1""",,,
0.266,0.65,2,0.661,0.1,9,1,-4,"""2-6""",,,
0.499,0.125,1,0.205,0.3,4,2,0,"""3-3""",,,
0.138,0.8,6,0.08,0.167,6,3,0,"""1-1""",,,
0.366,0.111,9,0.059,0.667,7,1,5,"""7-0""",,,
0.465,0.15,4,0.111,0.95,6,2,0,"""1-1""",,,
0.266,0.65,2,1.0,0.1,9,1,-4,"""1-4""",,,
0.366,0.65,0,0.286,0.778,6,3,-2,"""0-2""",,,
0.54,0.889,4,0.431,0.167,4,1,2,"""3-1""",,,
0.983,0.111,9,0.059,0.45,7,1,5,"""5-0""",,,
0.318,0.6,4,0.487,0.667,5,3,3,"""1-3""",,,
0.032,0.625,0,0.066,0.286,2,2,0,"""1-1""",,,
0.117,0.2,2,0.218,0.3,6,2,0,"""1-1""",,,
0.092,0.556,4,0.051,1.0,6,3,-1,"""1-2""",,,
0.092,0.722,5,0.254,0.8,2,1,1,"""0-2""",,,
0.111,0.85,0,0.343,0.455,9,3,-2,"""0-2""",,,
0.102,0.944,4,0.236,0.667,6,3,-1,"""1-2""",,,
0.304,0.05,4,0.541,0.75,7,1,1,"""1-0""",,,
0.525,0.25,4,0.281,0.4,3,1,1,"""0-2""",,,
0.273,0.6,0,1.0,0.4,4,3,0,"""0-1""",,,
0.099,0.9,2,0.272,0.3,7,2,0,"""1-1""",,,
0.273,0.75,0,0.558,0.25,2,3,-2,"""0-2""",,,
0.318,0.15,2,0.402,0.1,9,1,2,"""1-1""",,,
0.086,0.15,7,0.104,0.95,1,1,2,"""2-0""",,,
0.191,0.563,2,0.151,0.75,9,2,0,"""1-1""",,,
0.321,0.45,4,0.565,0.3,5,1,1,"""1-0""",,,
0.482,0.333,3,0.853,0.95,0,3,-1,"""0-1""",,,
0.073,0.85,2,0.501,0.8,2,1,1,"""1-0""",,,
0.12,0.4,4,0.15,0.6,5,1,-1,"""7-0""",,,
0.366,0.125,7,0.498,0.429,3,2,0,"""5-0""",,,
0.142,0.1,7,0.051,0.1,3,1,2,"""3-1""",,,
0.499,0.15,4,0.123,0.4,6,1,2,"""4-2""",,,
0.772,0.688,6,0.336,0.231,1,3,-1,"""0-1""",,,
0.32,0.179,3,0.882,0.833,6,1,1,"""2-1""",,,
0.341,0.636,5,0.284,0.2,2,3,-2,"""0-2""",,,
0.12,0.15,6,0.084,0.95,1,1,7,"""7-0""",,,
0.042,0.417,6,0.123,0.4,6,3,-3,"""0-3""",,,
0.584,0.15,5,0.175,0.4,3,1,2,"""7-0""",,,
0.035,0.636,5,0.462,0.8,3,3,-2,"""1-3""",,,
0.412,0.833,0,0.12,0.944,6,1,2,"""2-0""",,,
0.226,0.222,4,0.219,0.4,6,1,1,"""2-1""",,,
0.052,0.9,1,0.788,0.722,6,2,0,"""0-0""",,,
0.501,0.188,5,0.849,0.35,3,2,0,"""1-1""",,,
0.501,0.833,5,0.272,0.438,9,1,2,"""3-1""",,,
0.381,0.05,7,0.535,0.25,3,1,2,"""2-0""",,,
0.235,0.667,6,0.68,0.222,6,2,0,"""0-0""",,,
0.635,0.65,2,1.0,0.1,9,3,-4,"""1-1""",,,
0.13,0.444,1,0.249,0.7,6,1,1,"""4-3""",,,
0.731,0.15,4,1.0,0.5,3,3,-1,"""1-2""",,,
0.609,0.55,3,0.398,0.9,1,1,3,"""3-0""",,,
0.678,0.25,1,0.084,0.7,0,1,3,"""7-0""",,,
0.574,0.35,7,0.402,0.111,4,3,1,"""0-0""",,,
0.643,0.611,6,0.675,0.8,4,2,0,"""1-1""",,,
0.226,0.5,7,0.962,0.45,3,1,-2,"""2-1""",,,
0.173,0.75,4,0.275,0.5,9,1,2,"""1-0""",,,
0.258,0.4,2,0.418,0.75,9,3,-1,"""0-1""",,,
0.325,0.071,4,0.17,0.15,4,2,0,"""0-0""",,,
0.109,0.429,0,0.882,0.1,9,3,-1,"""0-1""",,,
0.197,0.45,5,0.033,0.111,6,1,2,"""2-0""",,,
0.291,0.6,2,0.882,0.6,1,3,-1,"""0-1""",,,
0.321,0.25,5,0.084,0.55,3,1,3,"""3-0""",,,
0.035,0.6,6,0.343,0.8,2,3,-2,"""0-2""",,,
0.34,0.75,5,0.788,0.85,4,1,2,"""1-0""",,,
0.499,0.125,3,0.563,0.286,7,1,3,"""3-2""",,,
0.265,0.95,3,0.203,0.417,7,1,1,"""1-0""",,,
0.325,0.063,2,0.489,0.154,3,1,1,"""3-1""",,,
0.065,1.0,0,1.0,0.75,9,2,0,"""1-1""",,,
0.983,0.111,9,0.097,0.667,7,1,5,"""1-2""",,,
0.235,0.667,6,0.042,0.455,6,2,0,"""0-0""",,,
0.612,0.9,7,0.208,0.6,4,1,1,"""0-1""",,,
0.208,0.15,0,0.544,0.167,6,3,2,"""1-1""",,,
0.223,0.4,3,0.108,0.8,1,1,1,"""2-0""",,,
0.092,0.462,6,0.069,1.0,1,3,-1,"""0-1""",,,
0.58,0.25,4,0.051,0.5,6,3,1,"""7-0""",,,
0.678,0.438,4,0.295,0.95,1,1,3,"""3-0""",,,
0.301,0.591,5,0.254,0.333,9,1,2,"""2-0""",,,
0.431,0.25,2,0.431,0.278,9,2,0,"""2-2""",,,
0.661,0.95,1,0.051,0.357,7,3,-2,"""0-2""",,,
0.1,0.071,6,0.498,0.5,5,2,0,"""1-1""",,,
0.362,0.563,1,0.849,0.8,2,1,-2,"""1-1""",,,
0.042,0.417,6,0.609,0.167,6,3,-3,"""0-3""",,,
0.226,0.75,4,0.218,0.3,7,3,1,"""2-2""",,,
0.882,0.773,2,0.462,0.15,3,2,0,"""0-0""",,,
0.272,0.7,2,0.252,0.85,9,2,0,"""1-1""",,,
0.525,0.944,3,0.044,0.6,6,1,3,"""4-1""",,,
0.466,0.6,7,0.522,0.85,6,3,-2,"""1-2""",,,
0.374,0.333,7,0.715,0.667,7,3,-1,"""0-1""",,,
0.32,0.615,7,0.219,0.3,7,1,1,"""1-0""",,,
0.191,0.95,4,0.07,0.95,5,1,0,"""1-0""",,,
0.237,0.25,4,0.807,0.05,7,1,1,"""1-0""",,,
0.44,0.333,3,0.882,0.95,6,3,3,"""1-2""",,,
0.983,0.111,9,0.048,0.667,7,1,5,"""1-2""",,,
0.466,0.85,7,0.084,0.85,3,3,-1,"""0-1""",,,
0.042,0.417,0,1.0,0.167,6,3,-3,"""0-3""",,,
0.226,0.8,7,0.336,0.85,3,3,1,"""1-2""",,,
0.402,0.889,6,0.254,0.591,6,1,1,"""1-0""",,,
0.098,0.8,4,0.343,1.0,1,3,-1,"""1-2""",,,
0.066,0.35,4,0.093,0.3,3,2,0,"""1-1""",,,
0.444,0.8,3,0.336,1.0,0,3,-1,"""0-1""",,,
0.363,0.45,3,0.131,0.438,4,1,2,"""2-0""",,,
0.191,0.75,2,0.066,0.083,9,2,0,"""1-1""",,,
0.34,0.95,4,0.218,0.2,7,1,-2,"""0-2""",,,
0.068,1.0,4,1.0,0.167,6,3,-3,"""0-3""",,,
0.185,0.85,7,0.279,0.8,1,2,0,"""1-2""",,,
0.038,0.2,3,0.282,0.3,6,1,1,"""1-0""",,,
0.035,0.65,2,0.343,0.55,9,3,-2,"""0-2""",,,
0.983,0.111,9,0.059,0.667,7,1,5,"""5-0""",,,
0.346,0.25,5,0.066,0.125,6,2,0,"""2-2""",,,
0.345,0.05,9,0.223,0.55,3,1,3,"""3-3""",,,
0.237,0.15,4,0.084,0.95,3,1,7,"""4-2""",,,
0.098,0.75,6,0.535,0.8,4,2,0,"""0-0""",,,
1.0,0.1,9,0.132,0.55,3,1,4,"""5-1""",,,
0.343,0.167,3,0.271,0.25,7,1,1,"""2-1""",,,
0.265,0.556,4,0.235,0.429,6,3,1,"""1-2""",,,
0.265,0.222,7,0.042,0.444,4,1,1,"""2-1""",,,
0.346,0.667,6,0.223,0.8,1,2,1,"""1-0""",,,
0.066,0.25,4,1.0,0.1,9,3,-1,"""0-1""",,,
0.416,0.9,4,0.397,0.9,7,2,1,"""3-2""",,,
0.983,0.111,9,0.54,0.313,0,1,5,"""1-2""",,,
0.501,0.1,1,0.268,0.45,3,2,4,"""1-1""",,,
0.961,0.05,7,0.1,0.45,7,1,5,"""6-1""",,,
1.0,0.278,4,0.565,0.6,7,1,1,"""1-0""",,,
0.092,0.563,1,0.249,0.231,6,3,0,"""1-1""",,,
0.962,0.227,4,0.203,0.45,6,1,1,"""3-2""",,,
0.266,0.65,2,0.271,0.1,9,1,-4,"""2-6""",,,
0.204,0.125,6,0.22,0.4,1,1,3,"""4-1""",,,
0.363,0.591,0,0.094,0.909,9,1,2,"""2-0""",,,
0.052,0.111,6,0.208,1.0,6,1,1,"""2-1""",,,
0.743,0.15,0,0.064,0.042,3,2,0,"""1-1""",,,
0.068,0.625,0,1.0,0.042,9,3,-3,"""1-4""",,,
0.32,0.222,3,0.315,0.722,4,1,1,"""2-1""",,,
0.961,0.05,6,0.1,0.45,7,1,5,"""6-1""",,,
0.142,0.8,3,0.387,0.15,7,2,0,"""2-2""",,,
0.203,0.5,7,0.223,0.45,1,2,0,"""0-0""",,,
0.527,0.773,2,0.28,0.2,5,2,0,"""2-2""",,,
0.08,1.0,3,0.535,0.3,4,2,1,"""3-2""",,,
0.55,0.6,4,0.788,0.778,3,1,-2,"""0-2""",,,
0.612,0.35,5,0.815,0.4,4,3,-2,"""1-3""",,,
0.162,0.4,6,0.315,0.05,9,1,1,"""1-0""",,,
0.184,0.611,2,0.921,0.75,7,2,0,"""2-2""",,,
0.508,0.722,5,0.131,0.111,4,1,2,"""3-1""",,,
0.06,0.9,1,0.462,0.563,4,1,1,"""2-1""",,,
0.133,0.45,2,0.489,0.944,0,1,2,"""2-0""",,,
0.466,0.607,7,0.163,1.0,1,3,-1,"""1-2""",,,
0.092,0.625,0,0.17,0.2,6,2,0,"""1-1""",,,
0.508,0.625,7,1.0,0.4,7,3,-1,"""4-0""",,,
0.054,0.25,2,0.205,0.125,4,2,0,"""0-0""",,,
0.409,0.65,2,0.558,0.188,9,3,2,"""0-2""",,,
0.444,1.0,4,0.97,0.409,9,3,-1,"""0-1""",,,
0.5,1.0,2,0.343,0.5,9,2,0,"""1-1""",,,
0.068,0.625,0,1.0,0.042,9,3,-3,"""1-4""",,,
0.237,0.15,7,0.092,0.5,6,1,2,"""2-0""",,,
0.162,0.9,2,1.0,0.1,9,3,-4,"""1-4""",,,
1.0,0.55,4,1.0,0.1,3,2,0,"""1-1""",,,
0.32,0.2,3,0.519,0.636,6,1,1,"""1-0""",,,
0.111,0.8,3,0.093,0.889,0,2,0,"""0-0""",,,
0.525,0.55,4,0.044,0.875,5,1,3,"""3-0""",,,
0.584,0.833,5,0.175,0.85,3,1,2,"""3-1""",,,
0.409,0.333,1,0.286,0.4,4,1,2,"""2-0""",,,
0.155,0.611,4,0.269,0.15,1,2,0,"""1-1""",,,
0.525,0.85,3,0.278,0.231,1,1,3,"""4-1""",,,
0.34,0.85,2,0.051,0.111,4,1,2,"""3-1""",,,
0.882,0.222,3,0.203,0.563,6,1,1,"""2-1""",,,
0.102,0.8,4,0.786,0.083,6,3,-3,"""1-1""",,,
0.301,0.5,2,0.223,0.4,6,2,0,"""0-0""",,,
0.123,0.75,2,0.043,0.1,4,1,0,"""1-1""",,,
0.092,0.6,5,0.072,0.8,2,3,-2,"""0-2""",,,
0.5,0.65,4,0.877,0.1,3,2,0,"""1-1""",,,
0.098,0.429,2,0.151,0.438,0,3,-1,"""0-1""",,,
0.123,0.95,7,0.163,0.8,2,3,-2,"""0-2""",,,
0.084,0.15,7,0.123,0.556,7,1,1,"""1-0""",,,
0.237,0.9,0,0.266,0.1,9,1,2,"""2-3""",,,
0.249,0.615,7,0.326,0.3,4,1,1,"""2-1""",,,
0.321,0.3,1,0.549,0.4,2,1,2,"""2-0""",,,
0.466,0.333,7,0.218,0.3,4,2,0,"""0-0""",,,
0.208,0.85,6,0.051,0.1,9,3,1,"""0-2""",,,
0.204,0.45,6,0.097,0.667,0,3,-1,"""1-2""",,,
0.156,0.45,9,0.295,0.875,3,1,2,"""5-0""",,,
0.857,0.773,4,0.043,0.286,5,2,0,"""1-1""",,,
0.066,0.4,4,0.043,0.1,5,2,0,"""1-1""",,,
0.042,0.55,6,0.609,0.167,6,3,-3,"""2-3""",,,
0.44,1.0,4,0.402,0.6,1,2,2,"""0-1""",,,
0.133,0.85,0,0.172,0.6,9,1,1,"""1-0""",,,
0.807,0.45,6,0.462,0.333,6,1,7,"""4-2""",,,
0.5,0.75,3,0.563,0.071,9,1,1,"""1-0""",,,
0.527,0.071,2,0.093,0.15,9,2,0,"""1-1""",,,
0.123,0.6,2,0.661,0.25,2,3,-2,"""0-2""",,,
0.555,0.45,7,0.131,0.333,0,1,2,"""2-0""",,,
0.092,0.95,0,0.123,0.85,2,3,-2,"""0-2""",,,
0.065,1.0,0,0.066,0.286,5,2,0,"""1-1""",,,
0.066,0.625,2,1.0,0.25,9,3,-1,"""0-2""",,,
0.543,0.6,3,0.462,0.286,2,1,-2,"""3-2""",,,
0.83,0.8,7,0.123,0.667,7,3,1,"""2-2""",,,
0.042,0.25,6,0.151,0.1,9,3,-2,"""0-2""",,,
0.042,0.5,4,0.488,0.464,6,1,1,"""1-0""",,,
0.068,0.417,0,1.0,0.042,9,3,-3,"""1-4""",,,
0.208,0.182,2,0.498,0.409,5,2,0,"""2-2""",,,
0.427,0.15,4,0.151,0.95,7,3,3,"""4-3""",,,
0.459,0.4,7,0.409,0.778,7,1,3,"""3-2""",,,
0.473,0.167,1,0.205,0.833,6,2,0,"""0-0""",,,
0.301,0.3,7,0.104,0.4,7,1,2,"""2-0""",,,
0.983,0.111,9,0.059,0.667,7,1,5,"""6-1""",,,
0.292,0.125,4,0.084,0.688,5,1,3,"""3-0""",,,
0.054,0.2,3,0.815,0.5,7,1,1,"""1-0""",,,
1.0,0.6,9,0.044,0.55,3,1,3,"""3-0""",,,
0.55,0.611,4,0.807,0.667,3,1,-2,"""3-0""",,,
0.343,0.667,3,0.248,0.111,0,1,1,"""2-1""",,,
0.482,0.214,3,0.163,0.95,4,3,0,"""0-4""",,,
0.789,0.563,2,0.435,0.708,9,3,2,"""0-1""",,,
0.068,0.625,0,1.0,0.042,6,3,-3,"""1-4""",,,
0.156,0.4,4,0.6,0.5,9,1,1,"""1-0""",,,
0.678,0.45,5,0.28,0.679,4,2,0,"""1-1""",,,
0.06,0.55,1,0.249,0.9,6,1,2,"""0-0""",,,
0.173,1.0,0,1.0,0.4,6,3,-1,"""0-1""",,,
0.162,0.5,4,0.042,0.833,3,2,0,"""0-0""",,,
0.359,0.667,3,0.546,0.167,0,1,3,"""0-1""",,,
0.159,0.278,4,0.048,0.688,1,1,3,"""3-0""",,,
0.381,0.667,4,0.546,0.9,9,1,1,"""1-0""",,,
0.123,0.85,5,0.208,0.563,3,1,-2,"""1-1""",,,
0.882,0.15,2,0.565,0.95,9,1,2,"""1-1""",,,
0.321,0.111,9,0.059,0.667,7,1,5,"""5-0""",,,
0.955,0.75,1,0.271,0.444,2,1,1,"""2-1""",,,
0.117,0.773,6,0.269,0.167,6,3,1,"""0-0""",,,
0.138,0.667,2,0.07,0.0625,9,3,-1,"""0-1""",,,
0.5,0.25,3,0.066,0.5,3,2,0,"""1-1""",,,
0.266,0.65,2,1.0,0.1,9,3,-4,"""2-6""",,,
0.06,0.167,1,0.462,0.722,6,1,1,"""2-1""",,,
0.412,0.3,4,0.097,0.15,1,1,1,"""2-2""",,,
0.06,0.9,3,0.286,0.111,4,2,0,"""1-1""",,,
0.249,0.15,7,0.131,0.95,0,1,2,"""2-0""",,,
1.0,0.85,5,0.498,0.5,6,3,-3,"""1-1""",,,
0.867,0.8,1,0.541,0.45,5,1,1,"""2-1""",,,
0.325,0.188,5,0.28,0.125,1,2,0,"""0-0""",,,
0.133,0.45,2,1.0,0.0625,9,1,2,"""2-0""",,,
0.609,0.125,3,0.278,0.7,5,1,3,"""3-0""",,,
0.068,0.85,2,0.072,0.65,9,3,-2,"""0-2""",,,
0.226,0.182,7,0.336,0.636,2,3,-2,"""0-2""",,,
0.61,0.071,4,0.093,0.95,4,2,0,"""1-1""",,,
0.123,0.05,0,0.218,0.75,3,2,0,"""2-2""",,,
0.109,0.4,4,0.882,0.071,9,1,1,"""1-0""",,,
0.359,0.85,1,0.535,0.2,2,2,2,"""0-2""",,,
1.0,0.75,7,0.877,0.45,4,2,1,"""2-0""",,,
0.184,0.944,0,0.072,0.389,1,3,-3,"""2-3""",,,
0.609,0.9,6,0.048,1.0,1,1,3,"""4-1""",,,
0.06,0.4,6,0.908,0.4,6,3,-2,"""0-2""",,,
0.857,0.4,3,0.042,0.444,7,1,1,"""0-0""",,,
0.235,0.15,5,0.326,0.286,6,2,0,"""1-1""",,,
0.035,0.6,4,0.466,0.1,3,2,-2,"""1-1""",,,
