value_h,rank_h,pts_last3_h,value_a,rank_a,pts_last3_a,result,difference,score,1_home_win,2_draw,3_away_win
0.084,0.6,2,0.489,0.95,7,1,1,"""3-0""",,,
0.184,0.417,0,0.609,0.708,6,3,-3,"""0-3""",,,
0.156,0.65,2,0.505,0.25,9,3,-2,"""3-1""",,,
0.402,0.35,2,0.282,0.5,7,1,2,"""2-0""",,,
0.045,0.136,3,0.466,0.1,7,2,0,"""1-1""",,,
0.237,0.15,5,0.11,0.5,6,1,2,"""3-1""",,,
0.223,0.85,4,0.68,0.286,1,2,0,"""1-1""",,,
0.32,0.889,6,0.326,0.5,9,1,1,"""1-0""",,,
0.184,0.625,6,0.298,0.85,6,3,-1,"""2-6""",,,
0.278,0.278,6,0.08,1.0,1,1,3,"""3-0""",,,
0.26,0.15,6,0.051,0.167,6,3,-1,"""4-2""",,,
0.739,0.6,3,0.229,0.6,1,1,2,"""4-1""",,,
0.5,0.278,4,0.77,0.833,3,2,0,"""1-1""",,,
0.478,0.393,1,0.402,0.722,9,1,1,"""1-0""",,,
0.155,0.667,3,0.366,0.1,6,2,-2,"""4-3""",,,
0.543,0.25,4,0.17,0.15,3,2,0,"""4-2""",,,
0.509,0.05,9,0.877,0.3,7,2,0,"""1-1""",,,
0.444,0.5,9,0.08,0.409,6,2,0,"""2-2""",,,
0.204,0.222,1,0.203,0.45,7,1,1,"""2-1""",,,
0.083,0.95,1,0.11,0.45,4,3,1,"""1-1""",,,
0.32,0.889,9,0.092,0.556,2,1,-3,"""2-1""",,,
0.1,0.45,3,0.219,0.909,0,1,2,"""3-1""",,,
0.197,0.65,3,0.123,0.071,7,1,1,"""1-0""",,,
0.114,0.15,1,0.77,0.75,4,2,0,"""0-0""",,,
0.13,0.8,4,0.387,0.1,7,3,-2,"""1-3""",,,
0.543,0.773,3,0.076,0.6,9,2,0,"""2-2""",,,
0.203,0.889,6,0.612,0.65,6,3,-1,"""1-2""",,,
0.5,0.188,4,0.17,0.889,3,2,0,"""1-1""",,,
0.066,0.75,0,0.496,0.35,9,2,0,"""1-1""",,,
0.133,0.722,2,0.214,0.25,0,1,2,"""3-1""",,,
0.055,0.778,2,0.387,0.35,9,2,0,"""1-1""",,,
0.612,0.611,5,0.788,0.455,3,3,-2,"""1-3""",,,
1.0,0.8,4,0.435,0.2,3,3,-2,"""3-0""",,,
0.551,0.136,9,0.1,0.107,3,3,-2,"""1-3""",,,
0.092,0.6,5,0.252,0.25,2,3,-2,"""0-2""",,,
0.5,0.85,6,0.409,0.8,7,2,0,"""1-1""",,,
0.34,0.85,1,0.097,0.8,4,1,-2,"""1-3""",,,
0.789,1.0,0,0.402,0.5,1,2,0,"""0-0""",,,
0.098,0.444,3,0.496,0.6,6,2,0,"""0-0""",,,
0.32,0.615,1,0.203,0.8,2,1,1,"""2-1""",,,
0.092,0.889,3,0.214,0.5,9,1,1,"""2-1""",,,
0.204,0.25,4,0.609,0.1,7,3,1,"""3-1""",,,
0.578,0.8,4,0.213,0.35,9,2,0,"""1-0""",,,
0.123,0.05,4,0.522,0.1,3,3,-2,"""0-1""",,,
0.092,0.85,5,0.558,0.65,2,3,-2,"""0-2""",,,
0.416,0.071,2,0.703,0.889,1,2,0,"""0-0""",,,
0.545,0.35,3,0.214,0.909,4,1,2,"""3-1""",,,
0.612,0.45,4,0.093,0.6,1,1,-1,"""4-2""",,,
0.343,0.05,6,0.286,0.3,7,1,1,"""4-1""",,,
0.363,0.65,2,0.882,0.1,9,3,2,"""0-4""",,,
0.068,0.65,2,0.661,0.1,9,3,-2,"""0-2""",,,
0.109,0.833,2,0.661,0.1,9,3,-4,"""0-4""",,,
0.203,0.167,3,0.466,0.6,2,2,0,"""0-0""",,,
0.265,0.6,4,0.397,0.5,2,1,1,"""1-0""",,,
0.278,0.182,4,0.17,0.75,3,2,0,"""1-1""",,,
0.983,0.15,4,0.132,0.95,1,3,3,"""4-1""",,,
0.156,0.688,7,1.0,0.111,1,1,1,"""2-1""",,,
0.499,0.278,6,0.284,1.0,1,1,3,"""3-0""",,,
0.086,0.6,3,0.06,0.5,1,1,2,"""3-0""",,,
0.06,0.722,4,0.882,0.1,6,3,-2,"""0-0""",,,
1.0,0.05,6,0.435,0.5,2,1,1,"""2-2""",,,
1.0,0.6,3,0.541,0.55,2,1,1,"""1-0""",,,
0.185,0.65,2,0.661,0.25,9,3,-2,"""0-2""",,,
0.478,0.563,3,0.093,0.75,3,1,2,"""3-1""",,,
0.5,0.722,4,0.125,0.95,0,1,2,"""4-2""",,,
0.362,0.15,6,0.612,0.65,4,1,1,"""4-2""",,,
0.612,0.5,4,1.0,0.1,9,3,-2,"""0-2""",,,
0.49,0.136,3,0.252,0.222,1,3,-1,"""2-3""",,,
0.431,0.9,4,0.388,0.1,9,2,0,"""1-0""",,,
0.983,0.571,4,0.235,0.1,7,1,1,"""2-1""",,,
0.5,0.05,1,0.519,0.5,7,1,1,"""1-0""",,,
0.348,0.85,1,0.043,0.45,4,2,0,"""0-0""",,,
0.412,0.4,0,0.501,0.889,4,2,0,"""2-2""",,,
0.527,0.071,4,0.132,0.3,3,1,2,"""4-1""",,,
0.764,0.7,6,0.064,0.05,4,2,0,"""4-1""",,,
0.208,1.0,2,1.0,0.111,9,3,-1,"""0-1""",,,
0.597,0.9,4,0.219,0.5,6,1,1,"""1-0""",,,
0.381,0.556,4,0.051,0.464,5,1,3,"""3-0""",,,
0.073,0.85,4,0.391,0.65,4,2,1,"""1-0""",,,
0.356,0.25,4,1.0,0.3,9,2,0,"""2-2""",,,
0.466,0.556,3,0.108,0.6,7,3,-1,"""0-1""",,,
0.208,0.5,4,0.343,0.083,9,2,0,"""1-1""",,,
0.226,0.833,6,0.111,0.1,9,3,-1,"""0-1""",,,
0.052,0.85,6,0.15,0.167,1,3,2,"""4-1""",,,
0.983,0.05,4,0.412,0.292,7,1,5,"""3-0""",,,
0.223,0.071,6,0.661,0.286,1,2,0,"""1-1""",,,
0.626,0.333,5,0.343,0.429,3,3,-2,"""2-3""",,,
0.067,0.65,2,0.661,0.1,9,3,-4,"""0-4""",,,
0.543,0.25,1,0.175,0.944,9,1,1,"""3-1""",,,
0.191,0.167,2,0.54,0.85,7,3,-1,"""0-1""",,,
0.054,0.313,2,0.214,0.1,9,1,2,"""3-1""",,,
0.292,0.056,4,0.06,0.455,5,3,3,"""3-0""",,,
0.052,0.188,2,0.387,0.75,1,1,0,"""1-1""",,,
0.235,0.85,2,0.133,0.7,4,2,0,"""0-0""",,,
0.185,0.65,2,0.661,0.1,9,3,-2,"""0-2""",,,
0.243,0.15,6,0.563,0.65,6,1,1,"""2-1""",,,
0.218,0.05,7,0.336,0.364,3,3,3,"""3-0""",,,
0.499,0.15,1,0.573,0.95,0,1,2,"""2-0""",,,
0.038,0.75,4,0.566,0.083,5,3,1,"""1-0""",,,
0.229,0.05,4,0.466,1.0,3,2,0,"""1-1""",,,
0.342,0.167,3,0.042,0.333,6,1,1,"""2-1""",,,
0.596,0.15,6,0.343,0.136,1,3,3,"""0-1""",,,
0.155,0.667,6,0.281,0.2,9,2,0,"""1-1""",,,
0.465,0.75,4,0.474,0.75,3,1,1,"""1-0""",,,
0.117,0.667,7,0.642,0.75,2,2,0,"""1-1""",,,
0.218,0.6,4,0.084,0.6,5,1,3,"""3-0""",,,
0.208,0.75,1,1.0,0.75,2,2,-2,"""1-1""",,,
0.455,1.0,6,0.236,0.6,6,2,-1,"""4-3""",,,
0.273,0.05,7,0.343,0.6,3,2,0,"""1-1""",,,
0.807,0.1,6,0.219,0.6,4,1,2,"""0-1""",,,
0.509,0.5,6,0.093,0.9,1,2,1,"""4-1""",,,
0.243,0.333,2,0.498,0.75,3,2,0,"""1-1""",,,
0.084,0.15,6,0.563,0.65,6,3,1,"""0-1""",,,
0.807,0.75,3,0.07,0.1,3,1,1,"""1-0""",,,
0.321,0.278,6,0.044,0.875,1,1,3,"""3-0""",,,
0.731,0.722,3,0.462,1.0,1,1,2,"""3-1""",,,
0.184,0.417,0,1.0,0.167,6,3,-3,"""0-3""",,,
0.114,0.85,1,0.28,0.222,4,2,0,"""1-1""",,,
0.123,0.4,5,0.505,0.7,7,1,2,"""1-1""",,,
0.626,0.438,6,0.044,0.875,5,1,3,"""3-0""",,,
0.363,0.773,0,0.108,0.65,3,2,0,"""0-0""",,,
0.109,0.889,3,0.661,0.1,9,3,-1,"""0-1""",,,
0.466,0.15,0,0.496,0.389,3,3,1,"""3-1""",,,
0.035,0.889,4,0.549,0.45,7,3,1,"""1-0""",,,
0.086,0.333,4,0.093,0.389,9,1,2,"""1-0""",,,
0.465,0.333,4,0.159,0.8,1,2,0,"""1-1""",,,
0.243,0.65,3,0.165,0.95,3,3,-2,"""2-6""",,,
0.218,0.15,6,0.125,0.4,6,2,0,"""0-0""",,,
0.13,0.375,1,0.558,0.292,3,3,-2,"""0-2""",,,
1.0,0.2,4,0.159,0.167,9,2,0,"""1-1""",,,
0.278,0.944,6,0.22,0.688,5,3,-1,"""3-0""",,,
0.265,0.25,3,0.519,0.444,2,1,1,"""2-1""",,,
0.055,0.1,9,0.235,0.6,3,3,0,"""3-0""",,,
0.336,0.667,4,1.0,0.455,6,2,0,"""1-1""",,,
0.156,0.65,2,0.496,0.107,9,3,-2,"""0-2""",,,
0.066,0.75,6,0.488,0.111,3,3,-1,"""1-2""",,,
0.356,0.25,3,0.17,0.3,4,2,0,"""1-1""",,,
0.499,0.333,6,0.398,1.0,1,1,2,"""3-0""",,,
0.229,0.5,7,0.877,0.6,1,2,0,"""0-0""",,,
0.342,0.3,4,1.0,0.1,9,1,1,"""1-0""",,,
0.325,0.75,4,0.466,1.0,9,2,0,"""1-1""",,,
0.66,0.15,4,0.546,0.071,7,1,1,"""1-0""",,,
0.098,0.667,4,0.703,0.8,1,2,0,"""0-0""",,,
0.083,0.778,6,0.566,0.889,1,2,0,"""1-1""",,,
0.466,0.167,6,0.849,1.0,1,2,0,"""0-0""",,,
0.597,0.85,6,0.389,0.722,4,2,0,"""4-2""",,,
0.26,0.85,5,0.043,0.083,2,3,-2,"""0-2""",,,
0.321,0.6,4,0.044,0.1,5,1,3,"""3-0""",,,
0.243,0.45,3,0.286,0.85,9,1,2,"""0-1""",,,
0.035,0.375,1,0.496,0.45,3,3,-2,"""0-2""",,,
0.545,0.25,5,0.563,0.85,2,1,1,"""2-1""",,,
0.1,1.0,7,0.385,0.909,3,1,2,"""2-0""",,,
0.555,0.45,5,0.104,0.188,3,1,2,"""2-0""",,,
0.191,0.4,4,0.097,0.75,9,3,1,"""3-2""",,,
0.49,0.214,0,0.642,0.778,7,3,1,"""2-2""",,,
0.518,0.5,1,0.159,0.286,9,2,0,"""1-1""",,,
0.086,0.85,3,0.752,0.4,1,2,0,"""1-1""",,,
0.409,0.35,3,0.249,0.3,1,2,0,"""1-1""",,,
0.052,0.5,6,0.612,0.2,4,2,0,"""0-0""",,,
0.508,0.05,7,0.558,0.75,3,3,7,"""2-6""",,,
0.597,0.75,7,0.132,0.3,7,1,1,"""1-0""",,,
0.612,0.611,5,0.788,0.455,3,3,-2,"""1-3""",,,
0.17,0.35,6,0.343,0.107,7,2,0,"""0-0""",,,
0.882,0.056,3,0.094,0.85,1,3,-1,"""1-2""",,,
0.454,0.85,4,0.474,0.679,9,2,0,"""1-2""",,,
0.273,0.85,1,0.487,0.45,4,3,-2,"""0-2""",,,
0.068,0.9,7,0.208,0.591,9,3,-3,"""3-3""",,,
0.882,0.15,6,0.295,1.0,1,1,3,"""3-0""",,,
0.203,0.5,3,0.123,0.125,1,2,0,"""1-1""",,,
0.882,0.708,4,0.133,1.0,3,1,0,"""1-0""",,,
0.612,0.583,1,0.496,0.455,3,3,-2,"""0-2""",,,
0.402,0.889,0,0.248,0.5,2,1,1,"""2-1""",,,
0.155,0.3,4,0.278,0.1,9,1,1,"""1-0""",,,
0.184,0.625,0,0.786,0.042,6,3,-3,"""0-3""",,,
0.49,0.583,2,0.558,0.2,4,3,-2,"""0-2""",,,
0.49,0.25,4,0.271,0.7,9,1,1,"""1-0""",,,
0.34,0.889,1,0.249,0.2,9,3,-2,"""1-3""",,,
0.343,0.667,4,0.474,0.083,9,2,0,"""1-1""",,,
0.487,0.6,4,0.223,0.833,6,1,1,"""2-1""",,,
0.343,0.9,3,0.849,0.222,4,3,-1,"""0-1""",,,
0.084,0.65,7,0.315,0.55,6,1,1,"""4-1""",,,
0.626,0.045,7,0.315,0.95,1,3,-1,"""2-6""",,,
0.266,0.833,0,0.298,0.111,9,3,-4,"""0-4""",,,
0.764,0.25,4,0.921,0.1,7,3,1,"""1-0""",,,
0.5,0.2,1,0.249,0.6,4,2,0,"""1-1""",,,
0.346,0.222,3,0.094,1.0,9,3,-1,"""0-1""",,,
0.083,0.667,4,0.462,0.611,1,3,0,"""0-0""",,,
1.0,0.188,1,0.281,0.7,3,3,-1,"""0-1""",,,
0.265,0.708,0,0.431,0.688,6,1,3,"""3-3""",,,
0.857,0.65,1,0.06,0.1,9,3,-2,"""3-3""",,,
0.61,0.125,9,0.126,0.688,6,3,-3,"""0-3""",,,
0.223,1.0,6,0.544,0.4,3,3,-1,"""1-2""",,,
0.301,0.45,7,0.501,0.667,7,1,2,"""2-0""",,,
0.111,0.167,7,0.402,0.1,7,1,1,"""1-0""",,,
0.5,0.611,4,0.788,0.15,9,2,0,"""3-2""",,,
0.527,0.1,3,0.752,0.55,1,2,0,"""1-1""",,,
0.382,0.25,4,0.788,0.2,2,2,0,"""1-1""",,,
0.133,0.591,2,0.612,0.7,9,1,2,"""2-0""",,,
0.44,0.45,3,0.069,0.292,0,3,-1,"""0-1""",,,
0.5,0.5,1,0.466,0.889,7,2,0,"""1-1""",,,
0.133,0.278,2,0.214,0.909,3,1,2,"""3-1""",,,
0.158,0.9,7,0.401,0.556,9,1,1,"""1-0""",,,
0.258,0.889,5,0.248,0.8,2,1,1,"""2-1""",,,
0.067,0.625,0,1.0,0.0625,6,3,-4,"""1-4""",,,
0.218,0.583,4,0.418,0.167,6,1,-3,"""1-1""",,,
0.237,0.15,7,0.225,0.4,1,1,2,"""4-2""",,,
0.381,0.222,6,0.391,0.5,2,1,1,"""2-1""",,,
0.527,0.188,4,0.715,0.1,7,3,-1,"""0-1""",,,
0.527,0.188,9,0.076,0.222,3,2,0,"""1-1""",,,
1.0,0.278,7,0.875,0.95,3,3,-2,"""1-2""",,,
0.459,0.556,4,0.546,0.45,3,3,-1,"""0-1""",,,
0.609,0.438,4,0.044,0.688,5,1,3,"""3-0""",,,
0.1,0.6,4,0.084,0.95,0,1,3,"""3-0""",,,
0.362,0.444,6,0.063,0.4,6,1,1,"""2-1""",,,
0.49,0.625,2,0.229,0.292,9,3,-3,"""0-2""",,,
0.249,0.607,4,0.132,0.1,7,3,-1,"""0-1""",,,
0.345,0.3,4,1.0,0.15,9,2,0,"""2-2""",,,
0.109,1.0,4,0.158,0.45,7,3,-1,"""1-2""",,,
0.341,0.5,6,0.236,0.2,2,3,-2,"""0-2""",,,
0.409,1.0,4,0.122,0.286,1,2,0,"""1-1""",,,
0.678,0.6,6,0.398,1.0,1,1,3,"""3-0""",,,
0.49,0.278,6,0.522,0.65,4,3,-2,"""1-3""",,,
0.092,0.65,2,0.875,0.1,9,3,-2,"""0-2""",,,
0.098,0.85,6,0.066,0.6,1,2,0,"""0-0""",,,
0.789,0.6,1,1.0,0.35,3,2,0,"""2-2""",,,
0.109,0.65,2,1.0,0.1,9,3,-4,"""0-4""",,,
0.487,0.45,3,0.908,0.1,6,1,-1,"""0-1""",,,
0.173,0.85,3,0.051,0.55,1,2,0,"""2-2""",,,
0.731,0.2,4,0.563,0.5,1,2,0,"""3-2""",,,
0.543,0.2,3,0.229,0.222,6,2,0,"""1-1""",,,
1.0,0.5,3,0.703,0.15,3,3,-2,"""1-1""",,,
0.363,0.333,6,0.172,0.75,5,1,3,"""3-0""",,,
0.525,0.056,6,0.295,0.875,1,1,3,"""3-0""",,,
0.084,0.667,6,0.565,0.65,6,3,1,"""2-1""",,,
0.49,0.65,2,0.661,0.1,9,3,-2,"""0-2""",,,
0.133,0.35,3,1.0,0.95,3,1,2,"""2-0""",,,
0.32,0.625,6,0.501,0.563,2,1,1,"""2-1""",,,
0.301,0.45,3,0.033,0.25,0,1,2,"""2-0""",,,
0.412,0.55,1,0.108,0.8,1,2,0,"""1-1""",,,
0.158,0.05,3,0.059,0.05,7,1,1,"""1-0""",,,
0.123,0.556,4,0.908,0.45,7,3,-1,"""1-3""",,,
0.983,0.111,9,0.1,0.667,7,1,5,"""5-0""",,,
1.0,0.5,3,0.249,0.278,9,2,0,"""2-2""",,,
0.882,0.611,2,0.11,0.1,3,1,2,"""3-2""",,,
0.26,0.85,1,0.072,0.45,3,3,-2,"""1-3""",,,
0.06,0.773,7,0.206,0.55,6,1,3,"""0-1""",,,
0.961,0.111,9,0.1,0.667,7,1,5,"""6-1""",,,
0.265,0.4,4,0.218,0.6,0,2,0,"""2-2""",,,
0.092,0.45,3,0.093,0.389,1,1,2,"""2-0""",,,
0.218,0.6,4,0.048,0.833,5,1,3,"""3-0""",,,
0.321,0.278,3,0.401,0.5,3,1,2,"""2-0""",,,
0.158,0.35,0,0.385,0.7,3,1,2,"""2-0""",,,
0.635,0.85,9,0.252,0.125,3,3,-2,"""1-3""",,,
0.5,0.75,4,1.0,0.15,7,1,1,"""1-0""",,,
1.0,0.944,4,0.172,0.636,0,1,3,"""3-2""",,,
0.485,0.722,4,0.275,0.9,3,3,7,"""0-2""",,,
0.292,0.389,4,0.269,0.75,7,1,2,"""2-0""",,,
0.661,0.889,3,0.853,0.389,6,1,3,"""4-1""",,,
0.073,0.75,0,0.094,0.45,3,2,0,"""1-1""",,,
0.882,0.1,7,0.076,0.292,4,2,0,"""1-1""",,,
0.102,0.85,3,0.275,0.6,6,3,-2,"""0-1""",,,
0.508,0.607,3,0.387,0.3,0,1,3,"""3-0""",,,
0.661,0.063,4,0.203,0.563,4,1,1,"""2-1""",,,
0.609,0.75,3,0.126,0.833,5,1,3,"""3-0""",,,
0.17,0.333,7,0.496,0.6,3,2,0,"""0-0""",,,
0.08,0.15,4,0.249,0.333,4,2,0,"""0-0""",,,
0.067,0.833,0,0.084,0.1,9,1,-4,"""0-2""",,,
0.208,0.9,2,0.249,0.45,7,2,0,"""1-1""",,,
1.0,0.563,3,0.17,0.3,9,1,1,"""1-1""",,,
0.203,0.667,6,0.097,0.222,1,2,0,"""0-0""",,,
0.867,0.25,4,0.431,0.3,1,1,1,"""2-1""",,,
0.789,0.55,9,0.398,0.9,3,2,0,"""1-1""",,,
0.612,0.15,7,0.06,0.75,6,2,0,"""1-1""",,,
0.304,0.227,3,0.488,0.3,6,1,0,"""1-0""",,,
0.409,0.25,4,0.213,0.1,7,1,2,"""0-0""",,,
0.743,0.85,1,0.522,0.778,3,3,-2,"""0-2""",,,
0.501,0.45,2,0.175,0.1,9,1,2,"""2-0""",,,
0.1,0.45,2,0.12,0.7,0,1,2,"""2-0""",,,
0.416,0.45,3,0.044,0.7,3,1,3,"""3-0""",,,
0.574,0.389,4,0.159,0.75,3,2,0,"""1-1""",,,
0.356,0.833,2,0.544,0.111,9,3,2,"""3-1""",,,
0.208,0.15,2,0.642,0.15,1,2,0,"""2-3""",,,
0.772,0.333,3,0.431,0.6,1,3,-1,"""0-1""",,,
0.955,0.25,3,0.235,0.591,5,3,1,"""1-0""",,,
1.0,0.556,4,0.044,0.55,5,3,-1,"""3-0""",,,
0.551,1.0,3,0.122,0.083,9,3,-1,"""0-1""",,,
0.359,1.0,3,0.151,0.95,1,3,-1,"""0-1""",,,
0.789,0.15,6,0.284,0.55,3,2,0,"""0-0""",,,
0.092,0.65,1,1.0,0.1,9,3,-2,"""0-2""",,,
0.208,0.667,2,0.076,0.2,9,2,0,"""1-1""",,,
0.291,0.5,5,1.0,0.25,2,3,-2,"""0-2""",,,
0.478,0.45,0,0.12,0.909,6,1,2,"""3-1""",,,
0.208,0.4,4,1.0,0.6,1,3,-1,"""1-2""",,,
0.597,0.222,7,0.501,0.8,2,1,1,"""2-1""",,,
0.185,0.45,6,0.208,0.95,4,3,2,"""1-2""",,,
0.199,0.15,6,0.043,0.7,1,2,0,"""0-0""",,,
0.578,0.611,0,0.123,0.056,6,2,0,"""0-0""",,,
0.266,0.45,0,0.298,0.111,9,3,-4,"""0-4""",,,
0.156,0.85,4,0.487,0.455,9,3,-2,"""0-2""",,,
0.204,0.95,4,0.159,0.5,7,2,0,"""2-2""",,,
0.042,0.889,3,1.0,0.1,9,3,1,"""1-0""",,,
0.362,0.15,6,0.398,0.4,6,1,3,"""2-1""",,,
0.102,0.611,2,1.0,0.15,9,2,0,"""1-1""",,,
0.455,0.563,3,1.0,0.6,1,3,-1,"""0-1""",,,
0.5,0.15,2,0.205,0.107,3,2,0,"""7-0""",,,
0.731,0.833,2,0.175,0.944,3,1,2,"""2-0""",,,
0.067,0.25,2,0.962,0.778,9,3,-1,"""4-1""",,,
0.518,0.136,1,0.278,0.8,4,1,1,"""2-1""",,,
0.243,0.8,4,0.132,0.15,2,2,0,"""2-2""",,,
0.278,0.15,4,0.084,0.688,5,1,3,"""3-0""",,,
0.06,0.591,2,0.703,0.7,4,1,2,"""3-1""",,,
0.158,0.136,4,0.203,0.444,9,1,1,"""1-0""",,,
0.199,0.375,9,0.661,0.8,7,3,-2,"""1-3""",,,
0.462,0.5,6,0.462,0.75,1,2,0,"""2-2""",,,
0.626,0.045,2,0.093,0.389,9,3,-1,"""0-1""",,,
0.348,0.4,3,1.0,0.6,0,3,-1,"""0-1""",,,
0.961,0.05,9,0.059,0.667,7,3,5,"""5-0""",,,
0.155,1.0,3,0.225,0.5,6,3,2,"""2-0""",,,
0.185,0.65,0,0.661,0.25,9,3,-2,"""0-2""",,,
0.584,0.15,4,0.12,0.95,6,1,-1,"""4-2""",,,
0.356,0.722,4,0.462,0.15,2,1,3,"""1-1""",,,
0.955,0.222,3,0.042,0.8,6,1,1,"""1-0""",,,
0.551,0.167,1,0.348,0.5,9,1,1,"""2-1""",,,
0.321,0.65,3,0.435,0.563,9,1,-2,"""2-0""",,,
0.83,0.75,4,0.882,0.2,3,2,0,"""1-1""",,,
0.578,0.056,2,0.522,0.1,9,3,-1,"""0-1""",,,
0.545,0.611,4,0.962,0.333,1,1,1,"""2-2""",,,
0.49,0.75,4,1.0,0.1,9,1,1,"""1-0""",,,
0.487,0.667,7,0.315,0.875,7,1,1,"""2-1""",,,
0.857,0.25,4,0.389,0.15,3,1,1,"""7-0""",,,
0.61,0.125,9,0.609,0.167,6,3,-3,"""0-3""",,,
0.345,0.393,5,0.766,0.071,7,1,1,"""4-2""",,,
0.292,0.708,6,0.388,0.75,0,2,0,"""0-0""",,,
0.5,0.625,4,1.0,0.4,6,3,-2,"""0-2""",,,
0.226,0.2,4,0.075,0.556,7,1,1,"""2-1""",,,
0.402,0.615,4,0.284,0.455,4,2,0,"""1-1""",,,
0.731,0.611,2,0.882,0.75,3,1,2,"""2-0""",,,
0.108,0.3,4,0.248,0.75,6,1,1,"""1-0""",,,
0.278,0.6,4,0.418,0.6,5,1,3,"""3-0""",,,
1.0,0.278,7,0.225,0.944,4,1,3,"""2-0""",,,
0.218,0.65,3,0.219,0.833,6,1,3,"""2-0""",,,
0.743,0.85,4,0.573,0.2,2,3,-2,"""0-2""",,,
0.518,0.444,1,0.114,0.444,6,1,1,"""2-1""",,,
0.184,0.625,9,1.0,0.313,6,3,-3,"""0-3""",,,
0.199,0.773,6,0.139,0.8,1,2,0,"""0-0""",,,
0.509,0.25,1,0.752,0.2,1,2,0,"""1-1""",,,
0.584,0.227,0,0.254,0.1,3,1,2,"""2-0""",,,
0.06,0.45,9,0.1,0.8,6,1,5,"""3-2""",,,
0.184,0.417,0,1.0,0.167,6,3,-3,"""0-3""",,,
0.123,0.65,5,0.661,0.45,9,3,-2,"""0-2""",,,
0.208,0.9,4,0.731,0.5,6,3,0,"""7-0""",,,
0.278,0.6,4,1.0,0.1,5,3,3,"""3-0""",,,
0.185,0.3,5,0.385,0.15,9,1,1,"""1-0""",,,
0.44,0.45,7,0.97,0.107,7,3,-1,"""1-2""",,,
0.046,0.611,1,0.566,0.35,7,2,0,"""1-1""",,,
0.067,0.625,0,1.0,0.111,9,3,-3,"""1-4""",,,
0.551,0.8,5,0.108,0.15,3,1,2,"""3-1""",,,
0.501,0.833,2,0.211,0.1,9,1,2,"""2-0""",,,
0.123,0.278,4,0.731,0.083,3,2,0,"""1-1""",,,
0.155,0.667,6,0.766,0.278,3,2,0,"""0-0""",,,
0.418,0.778,6,0.093,0.6,1,2,0,"""0-0""",,,
0.5,0.25,7,0.6,0.45,7,1,1,"""1-0""",,,
0.321,0.893,0,0.398,0.333,4,1,2,"""3-1""",,,
0.5,0.5,3,0.522,0.278,1,2,-1,"""0-0""",,,
0.066,0.8,3,1.0,0.9,9,2,0,"""1-1""",,,
0.032,0.5,6,0.108,0.35,4,2,0,"""0-0""",,,
0.341,0.444,6,0.284,0.65,3,2,0,"""0-0""",,,
0.237,0.15,4,0.349,0.636,5,1,2,"""4-2""",,,
0.06,1.0,7,0.519,0.5,4,1,-1,"""0-1""",,,
0.086,0.722,1,0.389,0.45,9,1,1,"""3-2""",,,
0.042,0.125,0,1.0,0.0625,6,3,-3,"""0-3""",,,
0.065,0.893,6,0.139,0.083,9,2,0,"""1-1""",,,
0.292,1.0,0,0.387,0.722,9,2,0,"""1-1""",,,
0.156,0.75,5,1.0,0.8,2,3,-2,"""0-2""",,,
0.5,0.25,3,0.366,0.8,3,2,0,"""2-2""",,,
0.109,1.0,3,0.06,0.389,6,3,-3,"""0-1""",,,
0.156,0.65,5,0.043,0.292,3,1,-2,"""3-1""",,,
0.58,0.222,5,0.488,0.6,4,1,2,"""2-0""",,,
0.578,0.75,4,1.0,0.8,9,1,1,"""1-0""",,,
0.086,0.75,3,0.19,0.222,1,1,1,"""1-0""",,,
0.54,0.05,7,0.54,0.667,7,3,-1,"""1-2""",,,
0.114,0.778,4,0.366,0.3,3,2,0,"""0-0""",,,
0.243,0.15,2,0.344,0.65,3,1,2,"""1-1""",,,
1.0,0.1,9,0.788,0.55,3,1,4,"""5-1""",,,
1.0,0.7,3,0.271,0.909,1,1,1,"""1-0""",,,
0.184,0.417,0,1.0,0.042,6,3,-3,"""0-3""",,,
0.381,0.333,0,0.535,0.75,7,2,0,"""1-1""",,,
0.184,0.625,0,1.0,0.313,6,3,-2,"""0-3""",,,
0.055,0.063,6,0.203,0.5,6,1,1,"""2-1""",,,
0.578,0.4,4,0.165,0.6,9,2,0,"""2-2""",,,
1.0,0.1,4,0.475,0.3,3,2,0,"""1-1""",,,
0.363,0.75,6,0.132,0.292,1,1,1,"""0-2""",,,
0.882,0.056,4,0.044,0.688,5,1,3,"""3-0""",,,
1.0,0.1,9,0.268,0.55,3,1,4,"""5-1""",,,
0.185,0.65,2,0.661,0.85,9,3,-4,"""0-2""",,,
0.499,0.85,6,0.398,1.0,1,1,3,"""3-0""",,,
0.191,1.0,6,0.158,0.107,1,3,-1,"""0-1""",,,
0.374,0.611,4,0.218,0.222,3,2,0,"""1-1""",,,
0.266,0.833,2,0.298,0.111,9,3,-4,"""0-4""",,,
0.066,0.778,0,0.642,0.107,9,2,0,"""1-1""",,,
0.381,0.3,0,0.139,0.889,1,2,0,"""1-1""",,,
0.612,0.8,5,0.163,0.455,3,3,-2,"""1-3""",,,
0.1,0.25,4,0.248,0.8,2,1,1,"""1-0""",,,
0.272,0.227,9,0.875,0.1,7,3,-1,"""6-1""",,,
0.49,0.65,4,0.366,0.1,3,3,-1,"""0-1""",,,
0.321,0.65,6,0.22,0.688,3,1,3,"""4-1""",,,
